file_name,speaker,age,gender,accent,native_language,country,region,source,spoof_or_real,train_or_val
uzbek3,646,40,male,n/a,uzbek,uzbekistan,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic81,1914,22,male,n/a,arabic,saudi arabia,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic61,1753,20,male,n/a,arabic,bahrain,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic74,1870,18,male,n/a,arabic,egypt,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
farsi1,168,22,male,n/a,farsi,iran,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic66,1784,50,male,n/a,arabic,saudi arabia,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
farsi12,1112,42,male,n/a,farsi,iran,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
azerbaijani3,1791,31,male,n/a,azerbaijani,azerbaijan,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
tajiki1,2110,19,male,n/a,tajiki,tajikistan,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
hebrew3,204,33,male,n/a,hebrew,israel,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic6,20,21,male,n/a,arabic,yemen,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic92,2087,36,male,n/a,arabic,iraq,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
arabic68,1805,20,male,n/a,arabic,uk,"middle east & central asia (arabic-speaking countries, iran, and central asia)",speech_accent,real,train
file18723.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file7465.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file20436.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file19456.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file25136.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file24762.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file7670.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file7554.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file631.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file3535.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file16172.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file9200.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file29139.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file7916.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file31132.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file7797.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file9158.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file18422.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file8013.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file32310.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file8211.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file22879.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file24655.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file12809.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file26160.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file2699.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file18567.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file8463.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file25590.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file15838.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file32656.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file8881.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file29132.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file10402.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file32402.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file3009.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file19293.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file31303.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file4713.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file10364.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file16150.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file30785.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file721.wav,n/a,n/a,female,indian,n/a,indian,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",fake_or_real,real,train
file14464.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file22657.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file22071.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file26273.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file9426.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file4229.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file10851.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file20778.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file4359.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file27556.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file2794.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file9233.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file5104.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file9388.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31524.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file21519.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31491.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file10379.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file20081.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file7256.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file24129.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file21940.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file2988.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file18906.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file12235.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file21217.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file4579.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31719.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file14719.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file32494.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file29779.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31185.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file10107.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file2270.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file856.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file28363.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file33659.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file14206.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file15441.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file27940.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file28044.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file33242.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file24159.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file30925.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file2961.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file21385.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file25249.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31416.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file28786.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31769.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file20167.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file26053.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file27719.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file29752.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file19376.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31468.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file8125.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file6124.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file24823.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file32281.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file8827.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file25014.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file15366.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file7998.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file3565.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file24808.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file19038.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file11529.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file10059.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file28805.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file27426.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file9560.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file27009.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file87.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31515.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file24742.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file19724.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file3155.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file16734.wav,n/a,n/a,male,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file9532.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file24318.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file33808.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file7682.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file28491.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file20206.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file2068.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file4217.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file15256.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file33985.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file22319.wav,n/a,n/a,female,african,n/a,african,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",fake_or_real,real,train
file31226.wav,n/a,n/a,male,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file30124.wav,n/a,n/a,male,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file3051.wav,n/a,n/a,male,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file20594.wav,n/a,n/a,male,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file15617.wav,n/a,n/a,male,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file30794.wav,n/a,n/a,male,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file31874.wav,n/a,n/a,male,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file28146.wav,n/a,n/a,male,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file26029.wav,n/a,n/a,male,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file27414.wav,n/a,n/a,male,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file14188.wav,n/a,n/a,male,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file8907.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file19513.wav,n/a,n/a,female,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file6203.wav,n/a,n/a,female,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file4515.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file24827.wav,n/a,n/a,female,malaysia,n/a,malaysia,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file15690.wav,n/a,n/a,female,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file3498.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file33906.wav,n/a,n/a,female,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file10692.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file29641.wav,n/a,n/a,female,philippines,n/a,philippines,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file1330.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file33959.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file13561.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file31244.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file29414.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file9421.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file15751.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file9399.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file10989.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file34052.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file11543.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file16301.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file11338.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file30244.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file28302.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file28184.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file15609.wav,n/a,n/a,female,singapore,n/a,singapore,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",fake_or_real,real,train
file8311.wav,n/a,n/a,male,england,n/a,england,british isles (uk and ireland),fake_or_real,real,train
file19838.wav,n/a,n/a,male,scotland,n/a,scotland,british isles (uk and ireland),fake_or_real,real,train
file30932.wav,n/a,n/a,male,ireland,n/a,ireland,british isles (uk and ireland),fake_or_real,real,train
file31435.wav,n/a,n/a,male,wales,n/a,wales,british isles (uk and ireland),fake_or_real,real,train
file24009.wav,n/a,n/a,male,england,n/a,england,british isles (uk and ireland),fake_or_real,real,train
file23106.wav,n/a,n/a,male,scotland,n/a,scotland,british isles (uk and ireland),fake_or_real,real,train
file24613.wav,n/a,n/a,male,ireland,n/a,ireland,british isles (uk and ireland),fake_or_real,real,train
file1874.wav,n/a,n/a,male,wales,n/a,wales,british isles (uk and ireland),fake_or_real,real,train
file21933.wav,n/a,n/a,male,england,n/a,england,british isles (uk and ireland),fake_or_real,real,train
file21778.wav,n/a,n/a,male,scotland,n/a,scotland,british isles (uk and ireland),fake_or_real,real,train
file7102.wav,n/a,n/a,male,ireland,n/a,ireland,british isles (uk and ireland),fake_or_real,real,train
file27271.wav,n/a,n/a,male,wales,n/a,wales,british isles (uk and ireland),fake_or_real,real,train
file8096.wav,n/a,n/a,male,england,n/a,england,british isles (uk and ireland),fake_or_real,real,train
file11337.wav,n/a,n/a,male,scotland,n/a,scotland,british isles (uk and ireland),fake_or_real,real,train
file14694.wav,n/a,n/a,male,ireland,n/a,ireland,british isles (uk and ireland),fake_or_real,real,train
file1568.wav,n/a,n/a,male,england,n/a,england,british isles (uk and ireland),fake_or_real,real,train
file29699.wav,n/a,n/a,male,scotland,n/a,scotland,british isles (uk and ireland),fake_or_real,real,train
file22880.wav,n/a,n/a,male,ireland,n/a,ireland,british isles (uk and ireland),fake_or_real,real,train
